WRONG_SUM! 19/08 19:16:10 SUM: 82  	[77, 255, 161, 52, 127, 103, 142, 255, 131, 255, 167, 21, 75, 78, 67, 174]
WRONG_SUM! 19/08 19:16:10 SUM: 111  	[103, 142, 255, 131, 255, 167, 21, 75, 78, 67, 174, 255, 73, 255, 143, 255, 145]
WRONG_SUM! 19/08 19:16:11 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:11 SUM: 205  	[145, 255, 59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174, 255, 73, 255, 51]
WRONG_SUM! 19/08 19:16:11 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:11 SUM: 217  	[0, 174, 255, 73, 255, 51, 255, 39]
WRONG_SUM! 19/08 19:16:12 SUM: 217  	[174, 255, 73, 255, 51, 255, 39]
WRONG_SUM! 19/08 19:16:12 SUM: 1  	[255, 39, 47, 116, 142, 255, 131, 255, 35, 53, 217, 174, 255, 73, 255]
WRONG_SUM! 19/08 19:16:12 SUM: 114  	[142, 255, 131, 255, 35, 53, 217, 174, 255, 73, 255, 143, 255, 145, 255, 59, 0, 142]
WRONG_SUM! 19/08 19:16:12 SUM: 256  	[255, 131, 255, 35, 53, 217, 174, 255, 73, 255, 143, 255, 145, 255, 59, 0]
WRONG_SUM! 19/08 19:16:13 SUM: 39  	[255, 131, 255, 35, 53, 217]
WRONG_SUM! 19/08 19:16:13 SUM: 111  	[53, 217, 174, 255, 73, 255, 143, 255, 145]
WRONG_SUM! 19/08 19:16:13 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:13 SUM: 1  	[255, 85, 255, 175, 1, 67, 29, 0, 174, 255, 73, 255, 55, 255, 113, 255]
WRONG_SUM! 19/08 19:16:14 SUM: 113  	[55, 255, 113, 255, 179, 0, 142, 255, 131, 255, 123, 183, 174, 255, 73, 255, 143]
WRONG_SUM! 19/08 19:16:14 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:14 SUM: 114  	[36, 255, 107, 142]
WRONG_SUM! 19/08 19:16:14 SUM: 114  	[142, 255, 131, 255, 89, 255, 217, 0, 174, 255, 73, 255, 143, 255, 145, 255, 59, 0, 142]
WRONG_SUM! 19/08 19:16:15 SUM: 256  	[255, 131, 255, 89, 255, 217, 0, 174, 255, 73, 255, 143, 255, 145, 255, 59, 0]
WRONG_SUM! 19/08 19:16:15 SUM: 39  	[255, 131, 255, 89, 255, 217]
WRONG_SUM! 19/08 19:16:15 SUM: 1  	[175, 1, 67, 174, 255, 73, 255, 77, 255, 161, 52, 127, 103, 142, 255, 131, 255]
WRONG_SUM! 19/08 19:16:15 SUM: 204  	[255, 73, 255, 77, 255, 161, 52]
WRONG_SUM! 19/08 19:16:16 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:16 SUM: 205  	[145, 255, 59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174, 255, 73, 255, 51]
WRONG_SUM! 19/08 19:16:16 SUM: 82  	[59, 0, 142, 255, 131, 255, 85, 255, 175, 1, 67, 29, 0, 174]
WRONG_SUM! 19/08 19:16:16 SUM: 217  	[0, 174, 255, 73, 255, 51, 255, 39]
